"hh_id","kebele","woreda","zone","killil","dispute","land_red","age_head","f_head","edu_head","m_ad","f_ad","hh_size","n_plots","cert_rnd_two","cert_rnd_one","cert","ironroof2","mobile2","taperec2","radio2","sofa2","barrel2","cart2","plow2","jewelty2","townhouse2","wealth_score","credit_amt","credit"
"1280","46","331","33","3",0,0,48,0,1,2,1,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1282","46","331","33","3",0,0,55,0,0,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1283","46","331","33","3",0,0,47,0,1,1,1,8,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.329738824697295,6200,1
"1284","48","331","33","3",0,0,41,0,1,1,3,8,2,0,0,0,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,0,0
"1285","48","331","33","3",0,0,50,0,1,1,1,7,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0.312345751519139,0,0
"1286","48","331","33","3",0,0,57,0,0,3,3,11,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"1287","48","331","33","3",0,0,49,0,0,2,2,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1288","48","331","33","3",0,0,76,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1289","48","331","33","3",0,0,70,0,0,2,1,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1290","48","331","33","3",0,0,50,1,0,1,1,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1291","48","331","33","3",0,0,50,0,1,2,1,8,1,0,0,0,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"1292","47","331","33","3",0,0,52,0,1,3,1,12,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0.312345751519139,2500,1
"1293","47","331","33","3",0,0,45,0,0,2,1,8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1294","47","331","33","3",0,0,54,0,1,2,2,9,3,0,1,1,1,1,0,1,0,0,0,1,1,0,-0.445232188554587,0,0
"1295","47","331","33","3",0,0,32,0,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1296","47","331","33","3",1,0,55,0,0,2,1,5,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0.530368170103234,0,0
"1297","47","331","33","3",0,0,54,0,1,3,1,8,1,0,1,1,1,1,0,1,0,1,0,1,1,1,-1.05114651400776,10196.55,1
"1298","47","331","33","3",0,0,46,0,0,1,1,7,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0.0463831451989448,0,0
"1299","47","331","33","3",0,0,57,0,1,4,2,8,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"1300","47","331","33","3",0,0,80,0,0,1,1,4,2,0,1,1,1,0,0,1,0,1,0,1,0,0,-0.0595454386243472,0,0
"1301","47","331","33","3",0,0,55,0,0,2,3,8,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1302","47","331","33","3",0,0,81,0,0,3,2,8,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1303","44","331","33","3",0,0,45,0,0,2,2,11,3,0,1,1,1,1,1,1,0,0,0,1,0,0,-0.334506834829113,0,0
"1304","44","331","33","3",0,0,50,0,0,2,1,8,2,0,0,0,1,1,0,0,0,1,0,1,0,1,-0.289352174066464,0,0
"1305","44","331","33","3",0,0,54,0,1,3,2,7,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1306","44","331","33","3",1,0,50,0,1,3,3,15,3,0,1,1,1,1,1,1,1,1,0,1,1,1,-1.39914771194952,0,0
"1307","44","331","33","3",0,0,40,0,1,1,1,11,4,0,1,1,1,1,1,1,0,1,0,1,0,1,-0.940421160282288,0,0
"1308","44","331","33","3",0,0,50,0,1,1,2,11,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.38065027840463,0,0
"1309","44","331","33","3",0,0,60,0,1,3,1,9,4,0,1,1,1,1,1,1,0,1,0,1,1,1,-1.32132552019553,0,0
"1310","44","331","33","3",0,0,50,0,0,4,2,15,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"1311","44","331","33","3",0,0,40,0,1,1,1,5,4,0,1,1,1,1,1,1,1,1,0,1,1,1,-1.39914771194952,0,0
"1312","45","331","33","3",1,0,45,0,1,2,1,6,2,0,1,1,1,1,1,1,0,0,0,1,0,1,-0.461218525394999,0,0
"1313","45","331","33","3",1,0,40,0,0,1,1,9,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0.376433878537058,0,0
"1314","45","331","33","3",1,0,37,1,1,0,1,7,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0.38065027840463,1000,1
"1315","45","331","33","3",0,0,76,0,0,1,1,6,2,0,1,1,1,1,1,1,0,1,0,1,1,1,-1.32132552019553,0,0
"1316","45","331","33","3",0,0,49,0,1,2,2,10,5,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"1317","45","331","33","3",0,0,60,0,0,4,1,8,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0.673835485725114,9000,1
"1318","45","331","33","3",1,0,27,1,1,0,1,5,1,0,0,0,1,1,0,0,0,1,0,0,1,0,-0.352745025830013,0,0
"1320","45","331","33","3",0,0,55,0,1,1,1,5,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0.38065027840463,5000,1
"1321","54","331","33","3",0,0,74,0,0,2,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,1700,1
"1322","52","331","33","3",0,0,57,0,0,1,2,7,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0.507361968970515,2000,1
"1323","52","331","33","3",0,0,30,0,0,1,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"1325","52","331","33","3",0,0,45,0,1,2,4,10,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.606240613979175,0,0
"1326","52","331","33","3",0,0,63,0,1,2,2,7,2,0,1,1,1,1,1,1,0,1,0,0,0,0,-0.622909652132597,2300,1
"1327","52","331","33","3",0,0,39,0,1,4,1,9,5,0,0,0,1,1,1,1,1,1,0,0,1,1,-1.20834789436572,20000,1
"1328","52","331","33","3",0,0,66,0,1,3,1,7,3,1,1,1,1,0,1,1,0,1,0,1,0,0,-0.329724444812113,0,0
"1329","52","331","33","3",0,0,42,1,1,1,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"1330","52","331","33","3",0,0,50,0,0,3,1,8,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"1332","54","331","33","3",0,0,57,0,1,2,1,6,2,0,1,1,1,1,0,0,1,1,0,1,1,1,-0.748078725733701,0,0
"1333","54","331","33","3",0,0,90,0,0,2,2,6,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.796330776423428,0,0
"1334","54","331","33","3",0,0,57,0,1,2,1,7,5,1,1,1,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,0,0
"1335","54","331","33","3",0,0,65,0,0,3,2,5,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,6000,1
"1336","54","331","33","3",0,0,87,0,1,1,1,4,2,0,1,1,1,0,0,1,0,1,0,0,1,0,-0.249649980953782,0,0
"1337","54","331","33","3",0,0,58,0,1,3,1,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1338","54","331","33","3",0,0,88,0,0,2,1,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0.507361968970515,0,0
"1339","54","331","33","3",0,0,47,0,1,1,1,11,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0.189850460820825,0,0
"1340","54","331","33","3",0,0,75,0,0,1,1,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"1341","54","331","33","3",0,0,60,0,1,5,1,9,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,2000,1
"1342","54","331","33","3",0,0,64,0,0,2,3,8,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0.122255589074886,0,0
"1343","54","331","33","3",0,0,57,0,0,2,1,8,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"1344","54","331","33","3",0,0,64,0,1,3,2,7,4,0,1,1,1,1,1,0,0,1,0,0,0,0,-0.242019672104539,0,0
"1345","54","331","33","3",0,0,42,0,1,1,4,12,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0.530368170103234,300,1
"1346","54","331","33","3",0,0,46,0,1,1,1,7,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"1348","53","331","33","3",0,0,43,0,0,2,2,12,2,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"1349","53","331","33","3",0,0,52,0,0,3,2,13,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1350","53","331","33","3",0,0,53,0,0,3,2,13,2,0,1,1,1,0,0,0,0,0,0,1,0,1,0.673835485725114,5000,1
"1351","57","341","34","3",0,0,58,0,0,2,4,9,4,0,1,1,1,1,0,0,0,0,1,1,1,0,-0.273407993168759,0,0
"1352","57","341","34","3",0,0,40,0,1,1,2,6,3,0,1,1,1,1,0,1,0,0,1,1,0,0,-0.273393613283577,0,0
"1353","57","341","34","3",0,0,39,0,0,1,1,7,2,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"1354","57","341","34","3",0,0,55,0,0,1,2,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0.876419620166941,500,1
"1355","57","341","34","3",0,0,40,1,0,0,1,4,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0.857443997968965,0,0
"1356","57","341","34","3",0,0,57,0,1,2,2,8,6,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"1357","57","341","34","3",0,0,55,1,0,2,2,7,2,0,1,1,0,1,0,0,0,0,1,1,0,0,0.373458973064675,7000,1
"1358","57","341","34","3",0,0,78,0,0,3,1,6,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1359","57","341","34","3",0,0,56,0,0,1,2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,22000,1
"1360","57","341","34","3",0,0,53,0,1,1,2,7,6,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,17000,1
"1361","57","341","34","3",0,1,56,0,1,2,1,4,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1362","57","341","34","3",0,0,69,0,0,3,1,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1363","57","341","34","3",0,0,42,0,1,1,1,9,2,0,1,1,0,1,0,0,0,1,1,1,0,0,-0.105743661822614,0,0
"1364","57","341","34","3",0,0,37,0,0,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1365","57","341","34","3",0,0,60,0,1,3,1,8,3,0,1,1,1,1,0,0,0,0,1,1,0,0,0.107496366744481,0,0
"1366","57","341","34","3",0,0,58,0,1,4,1,7,4,0,1,1,1,1,0,0,0,1,1,1,0,1,-0.498417958708694,16000,1
"1367","57","341","34","3",1,0,68,0,0,2,1,7,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0.107496366744481,0,0
"1368","57","341","34","3",0,0,70,1,0,0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1369","57","341","34","3",0,0,42,0,1,1,1,6,2,0,1,1,1,1,0,0,0,1,0,1,0,1,-0.289352174066464,14000,1
"1370","57","341","34","3",0,0,45,0,1,1,1,6,3,0,1,1,1,1,0,1,0,0,1,1,0,0,-0.273393613283577,0,0
"1371","57","341","34","3",0,0,36,0,1,1,2,7,3,0,1,1,1,0,0,1,0,0,1,1,0,0,0.210591411620712,0,0
"1372","57","341","34","3",0,0,80,0,0,2,1,4,2,0,1,1,0,1,0,1,0,0,1,1,0,0,-0.00743100696338241,2000,1
"1373","57","341","34","3",0,0,76,0,0,4,2,7,3,0,1,1,0,1,1,1,0,1,1,1,0,0,-0.756812648038437,0,0
"1374","57","341","34","3",0,0,45,0,1,1,1,6,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,17000,1
"1375","57","341","34","3",0,0,99,1,0,0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"1376","57","341","34","3",0,0,57,0,0,3,1,4,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0.392434595262652,0,0
"1377","57","341","34","3",0,0,50,1,1,2,1,5,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"1378","57","341","34","3",0,0,44,0,1,2,1,9,3,0,1,1,1,1,0,1,1,1,1,1,0,0,-0.830418439924863,0,0
"1379","58","341","34","3",0,0,70,1,0,1,2,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1380","58","341","34","3",0,0,75,0,1,1,1,3,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0.857443997968965,0,0
"1381","58","341","34","3",0,0,42,1,1,2,2,11,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,7600,1
"1382","58","341","34","3",0,0,58,0,0,2,2,12,4,1,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,0,0
"1383","58","341","34","3",0,0,65,0,1,3,1,4,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0.476554017940907,0,0
"1384","58","341","34","3",0,0,45,0,1,1,2,9,1,1,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,8000,1
"1386","58","341","34","3",0,0,60,1,0,3,1,4,4,1,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"1387","58","341","34","3",0,0,45,0,1,1,1,5,2,1,1,1,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,6000,1
"1388","58","341","34","3",1,0,43,0,1,1,1,7,3,1,1,1,1,1,1,1,1,1,1,0,0,1,-1.03650931909471,0,0
"1390","58","341","34","3",0,0,40,0,1,1,1,8,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0.298296184328285,0,0
"1391","58","341","34","3",0,0,48,0,1,2,1,8,5,1,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,10500,1
"1392","58","341","34","3",0,0,45,0,1,1,1,6,2,1,1,1,1,1,0,0,0,0,1,1,0,1,-0.0192153238214052,11000,1
"1393","58","341","34","3",0,0,52,1,0,1,2,6,3,1,1,1,0,1,0,0,0,0,1,1,0,0,0.373458973064675,0,0
"1394","58","341","34","3",0,0,55,1,0,1,2,7,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"1395","59","341","34","3",1,0,40,1,0,1,1,6,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0.587307147723905,0,0
"1396","59","341","34","3",0,0,43,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1397","59","341","34","3",0,0,30,1,0,1,1,7,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1398","59","341","34","3",0,0,65,1,0,2,1,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1399","59","341","34","3",0,0,30,0,1,1,0,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1400","59","341","34","3",0,0,45,0,0,2,3,12,2,0,1,1,0,1,1,1,0,0,0,1,0,0,-0.0685442285089184,0,0
"1401","59","341","34","3",0,0,70,0,0,1,1,5,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0.988687590857197,0,0
"1402","59","341","34","3",0,0,32,0,0,1,1,6,2,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"1403","59","341","34","3",0,0,70,0,0,1,2,11,5,0,1,1,1,0,0,1,0,1,1,1,1,0,-0.649515583179817,0,0
"1404","59","341","34","3",0,0,33,0,0,1,1,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1405","59","341","34","3",0,0,40,0,1,1,2,15,4,0,1,1,1,1,0,1,0,1,1,1,0,1,-0.879307938736752,10000,1
"1406","59","341","34","3",0,0,60,0,0,1,1,9,3,0,1,1,0,1,1,1,0,0,1,1,0,0,-0.277610013151148,0,0
"1407","59","341","34","3",0,0,40,0,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1408","59","341","34","3",0,0,60,1,0,1,2,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"1409","59","341","34","3",0,0,28,1,0,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"1410","59","341","34","3",0,0,46,0,1,2,2,16,5,0,1,1,0,1,0,0,0,0,1,1,0,0,0.373458973064675,12000,1
"1411","59","341","34","3",1,0,48,1,0,0,1,4,3,0,1,1,0,0,1,0,0,0,1,1,0,0,0.587264991781198,0,0
"1412","59","341","34","3",1,0,75,0,0,1,3,9,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,15000,1
"1413","59","341","34","3",1,0,42,0,1,1,1,10,3,0,1,1,1,1,1,1,0,1,1,1,0,1,-1.14948694492452,0,0
"1414","59","341","34","3",1,0,65,1,0,1,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1.13059790962911,0,0
"1415","59","341","34","3",0,0,55,0,0,1,4,10,4,0,1,1,0,1,0,0,0,0,1,1,0,0,0.373458973064675,11000,1
"1416","59","341","34","3",0,0,60,0,0,3,1,6,3,0,1,1,0,1,0,0,0,0,1,1,0,0,0.373458973064675,0,0
"1417","59","341","34","3",1,0,57,1,0,1,1,4,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"1418","59","341","34","3",0,0,67,0,1,3,2,9,2,0,1,1,0,1,0,1,0,0,1,1,0,0,-0.00743100696338241,0,0
"1419","59","341","34","3",1,0,70,0,0,1,1,5,6,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"1420","59","341","34","3",0,0,50,1,0,1,2,3,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1421","59","341","34","3",1,0,60,0,0,1,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1422","59","341","34","3",0,0,56,0,0,4,4,10,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1423","59","341","34","3",1,0,40,0,1,1,1,7,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"1424","59","341","34","3",0,0,30,0,1,1,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,800,1
"1425","59","341","34","3",0,0,40,0,1,1,1,9,3,0,1,1,0,1,0,1,0,0,1,1,0,0,-0.00743100696338241,8930,1
"1426","59","341","34","3",0,0,70,0,0,2,1,6,2,0,1,1,0,1,0,1,0,0,1,1,0,0,-0.00743100696338241,0,0
"1427","59","341","34","3",0,0,39,0,1,1,1,7,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,8500,1
"1428","59","341","34","3",0,0,39,0,1,1,1,10,4,0,1,1,0,1,1,1,0,0,0,1,0,0,-0.0685442285089184,0,0
"1430","59","341","34","3",0,0,63,0,0,2,2,8,4,0,1,1,1,1,1,1,0,0,1,1,0,0,-0.543572619471343,0,0
"1431","59","341","34","3",1,0,34,0,1,1,1,7,4,0,1,1,0,1,0,1,0,1,0,1,0,0,-0.277567857208441,10000,1
"1432","59","341","34","3",0,0,45,0,1,1,2,7,6,0,1,1,1,1,1,1,1,1,1,1,1,1,-1.60821349659175,10000,1
"1433","60","341","34","3",0,0,67,0,0,1,1,3,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0.857443997968965,0,0
"1434","60","341","34","3",1,0,45,1,0,2,1,7,5,0,1,1,1,1,0,0,0,0,1,1,0,0,0.107496366744481,4800,1
"1435","60","341","34","3",0,0,31,0,0,1,1,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"1436","60","341","34","3",0,0,60,0,0,3,2,8,3,0,1,1,0,1,0,0,0,0,1,1,0,1,0.246747282498789,0,0
"1437","60","341","34","3",0,0,70,0,0,2,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1440","60","341","34","3",0,0,70,0,0,1,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1441","62","341","34","3",0,1,73,0,1,2,2,9,7,0,1,1,1,1,1,1,1,1,1,1,0,1,-1.22730913667852,28000,1
"1442","62","341","34","3",0,0,38,0,1,1,1,10,5,0,1,1,0,1,0,0,0,1,1,1,0,0,-0.105743661822614,10500,1
"1443","62","341","34","3",1,0,60,0,0,4,1,8,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0.378241363081675,7700,1
"1444","62","341","34","3",1,0,45,1,0,2,1,8,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0.56425879064848,0,0
"1445","62","341","34","3",0,1,67,0,1,3,1,4,2,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,3600,1
"1446","62","341","34","3",0,0,49,0,0,1,2,11,7,0,1,1,0,1,0,0,0,1,1,1,0,0,-0.105743661822614,0,0
"1447","62","341","34","3",0,0,68,0,1,1,2,3,3,0,1,1,1,1,1,1,1,1,0,1,1,1,-1.39914771194952,0,0
"1448","62","341","34","3",0,0,49,0,1,3,1,7,2,0,1,1,1,1,0,1,0,1,1,1,0,1,-0.879307938736752,10000,1
"1449","62","341","34","3",0,0,40,0,0,1,1,6,1,0,1,1,1,1,0,1,0,1,1,1,0,0,-0.752596248170866,10500,1
"1450","62","341","34","3",0,0,45,1,0,2,2,11,2,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,11500,1
"1451","56","341","34","3",0,0,67,0,1,1,2,8,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0.392434595262652,0,0
"1453","56","341","34","3",1,0,55,1,0,0,3,8,4,1,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,3000,1
"1454","55","341","34","3",0,0,52,0,1,1,1,5,5,1,1,1,1,0,0,0,0,0,1,1,0,0,0.59148139164877,0,0
"1455","55","341","34","3",0,0,50,0,1,2,1,8,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,5000,1
"1456","55","341","34","3",0,0,45,0,1,2,1,9,3,1,1,1,1,1,1,0,0,0,1,1,0,0,-0.162682639443285,0,0
"1457","55","341","34","3",0,0,38,0,1,1,1,8,3,1,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,2000,1
"1458","55","341","34","3",0,0,36,0,1,1,1,7,3,1,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"1459","55","341","34","3",1,0,43,0,1,4,1,10,6,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,8000,1
"1460","55","341","34","3",0,0,80,1,0,1,2,6,1,1,1,1,0,1,0,1,0,0,1,1,0,0,-0.00743100696338241,0,0
"1461","55","341","34","3",0,0,38,0,0,1,2,7,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"1462","55","341","34","3",0,0,70,0,0,1,1,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1463","55","341","34","3",0,0,35,0,1,1,1,7,6,1,1,1,1,1,1,1,1,1,1,1,0,0,-1.10059744611263,9000,1
"1468","61","341","34","3",0,0,50,1,0,1,1,2,3,1,1,1,0,0,0,0,0,1,1,1,0,0,0.378241363081675,0,0
"1470","61","341","34","3",0,0,60,1,0,1,1,2,4,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,10400,1
"1471","63","341","34","3",0,0,38,0,1,1,1,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"1472","63","341","34","3",0,0,42,0,1,5,4,13,4,0,1,1,1,1,0,1,0,1,1,1,0,1,-0.879307938736752,14000,1
"1473","63","341","34","3",0,0,32,0,1,1,1,5,5,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,3500,1
"1474","63","341","34","3",0,0,56,0,1,2,3,7,5,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,9600,1
"1475","63","341","34","3",0,0,55,0,1,1,3,11,4,0,1,1,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,0,0
"1476","63","341","34","3",0,0,60,0,1,4,2,11,5,0,1,1,1,1,0,1,0,1,1,1,0,0,-0.752596248170866,18000,1
"1477","63","341","34","3",1,0,50,1,0,1,1,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"1478","65","341","34","3",0,0,55,1,0,2,2,6,3,0,1,1,1,1,1,1,0,1,1,1,0,0,-1.02277525435863,0,0
"1479","65","341","34","3",1,0,67,0,0,1,1,2,4,0,1,1,1,0,0,0,0,1,1,1,0,0,0.112278756761481,0,0
"1480","65","341","34","3",0,0,55,1,1,0,1,2,5,0,1,1,1,1,1,1,0,1,0,0,1,0,-1.00381401204584,0,0
"1481","65","341","34","3",0,0,60,1,0,0,1,1,8,0,1,1,1,0,1,0,0,1,1,1,1,0,-0.538804609339525,0,0
"1482","64","341","34","3",0,1,58,0,1,2,1,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"1483","64","341","34","3",0,0,46,0,1,1,1,8,8,0,0,0,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,0,0
"1484","64","341","34","3",1,0,63,1,0,1,1,2,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0.507361968970515,0,0
"1486","64","341","34","3",0,0,55,1,0,2,1,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1487","64","341","34","3",0,0,55,0,0,1,3,10,11,0,1,1,1,1,1,1,0,0,1,1,0,0,-0.543572619471343,4500,1
"1488","64","341","34","3",0,0,54,0,1,3,3,16,9,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,17500,1
"1489","64","341","34","3",0,0,50,1,0,1,1,5,7,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"1490","64","341","34","3",0,0,50,1,0,3,1,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"1491","64","341","34","3",0,0,49,0,1,2,2,9,8,0,1,1,1,1,0,0,0,0,1,1,0,0,0.107496366744481,0,0
"1492","64","341","34","3",0,0,50,0,1,3,1,5,6,0,1,1,0,1,0,0,0,0,1,1,0,0,0.373458973064675,0,0
"1493","64","341","34","3",0,0,49,0,1,2,2,10,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"1494","64","341","34","3",0,0,45,0,1,1,2,9,2,0,1,1,0,1,1,1,0,1,1,1,0,0,-0.756812648038437,0,0
"1496","64","341","34","3",0,0,70,1,0,1,2,3,6,0,1,1,0,1,1,0,0,1,1,1,0,0,-0.375922668010379,0,0
"1497","64","341","34","3",0,0,65,0,1,1,2,6,6,0,1,1,1,1,0,0,0,1,1,1,0,1,-0.498417958708694,0,0
"1499","64","341","34","3",0,0,75,1,0,1,1,4,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
